order_id,product_name,order_date,quantity,price
US-2016-128195,Office Supplies,08-04-2016,5,4
CA-2015-153220,Office Supplies,11-12-2015,5,16
CA-2014-123064,Office Supplies,6/30/2014,4,5
CA-2017-156412,Office Supplies,12-04-2017,3,5
US-2016-144211,Office Supplies,8/28/2016,3,15
US-2016-144211,Technology,8/28/2016,3,109
CA-2016-138079,Furniture,1/22/2016,5,110
CA-2014-143182,Furniture,10/15/2014,1,15
CA-2016-161662,Office Supplies,02-07-2016,2,30
CA-2014-145317,Technology,3/18/2014,4,821
CA-2014-145317,Technology,3/18/2014,6,22638
CA-2014-145317,Office Supplies,3/18/2014,4,21
CA-2014-145317,Office Supplies,3/18/2014,3,8
CA-2014-145317,Furniture,3/18/2014,2,31
CA-2014-145317,Office Supplies,3/18/2014,3,19
CA-2014-145317,Furniture,3/18/2014,3,122
CA-2014-143413,Office Supplies,5/24/2014,3,116
CA-2017-156818,Technology,07-11-2017,6,133
CA-2017-155873,Office Supplies,6/16/2017,2,17
CA-2017-155873,Office Supplies,6/16/2017,3,19
CA-2017-155873,Office Supplies,6/16/2017,4,192
CA-2015-121797,Furniture,1/30/2015,7,227
CA-2015-121797,Technology,1/30/2015,3,1920
US-2015-120572,Office Supplies,12-11-2015,2,13
CA-2017-132430,Furniture,10-09-2017,4,46
CA-2017-146031,Office Supplies,7/29/2017,9,60
CA-2014-110100,Technology,4/25/2014,3,302
CA-2015-103723,Office Supplies,12-01-2015,5,14
CA-2014-127187,Technology,12-04-2014,2,130
CA-2017-128475,Technology,8/26/2017,2,72
CA-2014-100006,Technology,09-07-2014,3,378
CA-2017-144827,Office Supplies,12/21/2017,2,124
CA-2014-110030,Furniture,12-06-2014,3,24
CA-2014-121286,Office Supplies,11-04-2014,3,8
CA-2014-121286,Office Supplies,11-04-2014,5,58
CA-2016-164735,Office Supplies,4/14/2016,5,81
CA-2014-153479,Office Supplies,10-04-2014,5,14
CA-2014-153479,Office Supplies,10-04-2014,2,96
CA-2017-149888,Technology,11-07-2017,5,360
CA-2017-149888,Furniture,11-07-2017,4,350
CA-2017-119193,Office Supplies,12/22/2017,1,2
CA-2017-119193,Technology,12/22/2017,7,630
CA-2017-104801,Office Supplies,2/13/2017,3,7
CA-2017-104801,Technology,2/13/2017,4,800
CA-2017-104801,Furniture,2/13/2017,1,108
CA-2014-107594,Technology,07-02-2014,2,74
CA-2014-107594,Office Supplies,07-02-2014,1,6
CA-2015-129770,Office Supplies,2/21/2015,4,49
CA-2015-115798,Technology,11/13/2015,3,378
CA-2015-115798,Office Supplies,11/13/2015,7,42
CA-2015-115798,Furniture,11/13/2015,3,300
CA-2015-115798,Technology,11/13/2015,2,90
CA-2017-122707,Office Supplies,4/16/2017,4,477
CA-2017-122707,Technology,4/16/2017,2,26
CA-2016-165015,Office Supplies,2/25/2016,5,47
CA-2014-149244,Furniture,11-04-2014,2,35
CA-2015-140144,Furniture,6/20/2015,6,258
CA-2015-140144,Technology,6/20/2015,3,126
CA-2017-163321,Technology,08-07-2017,1,80
CA-2014-155887,Furniture,05-12-2014,3,700
US-2015-165449,Technology,11/22/2015,4,27
CA-2015-110247,Office Supplies,12-04-2015,3,8
US-2014-141257,Furniture,06-08-2014,3,586
CA-2014-154669,Office Supplies,08-08-2014,11,423
CA-2014-158029,Furniture,5/26/2014,2,225
CA-2015-155306,Office Supplies,4/17/2015,2,6
CA-2015-155306,Technology,4/17/2015,3,323
CA-2015-155306,Technology,4/17/2015,5,784
CA-2015-155306,Office Supplies,4/17/2015,5,1448
CA-2015-155306,Office Supplies,4/17/2015,2,12
CA-2016-127775,Technology,06-11-2016,3,240
CA-2016-146171,Furniture,03-11-2016,4,77
CA-2016-146171,Office Supplies,03-11-2016,4,481
CA-2014-129574,Office Supplies,5/26/2014,5,48
CA-2017-126536,Technology,10-12-2017,1,1
CA-2017-126536,Office Supplies,10-12-2017,5,102
CA-2017-165757,Office Supplies,6/22/2017,3,10
CA-2017-165757,Office Supplies,6/22/2017,5,31
CA-2017-165757,Office Supplies,6/22/2017,2,9
CA-2017-167752,Office Supplies,1/15/2017,1,34
CA-2017-167752,Office Supplies,1/15/2017,8,1924
US-2015-122140,Office Supplies,04-02-2015,2,32
US-2015-122140,Technology,04-02-2015,7,50
US-2015-122140,Technology,04-02-2015,3,48
CA-2016-163986,Office Supplies,09-03-2016,5,55
CA-2017-158967,Furniture,12-10-2017,3,19
CA-2016-131576,Office Supplies,11/22/2016,3,49
CA-2017-143455,Office Supplies,11-11-2017,2,10
CA-2016-144729,Office Supplies,10/21/2016,3,154
CA-2015-127019,Office Supplies,12/21/2015,7,61
CA-2015-138534,Furniture,7/17/2015,2,195
CA-2017-108322,Furniture,4/30/2017,8,24
CA-2017-108322,Technology,4/30/2017,3,2
CA-2017-167668,Office Supplies,05-06-2017,4,59
CA-2017-146724,Office Supplies,11/20/2017,10,22
CA-2016-139878,Technology,11-11-2016,2,258
US-2016-106677,Technology,11-05-2016,2,24
CA-2016-116974,Technology,10-09-2016,4,24
CA-2015-149972,Furniture,9/21/2015,4,602
CA-2015-149972,Office Supplies,9/21/2015,2,8
US-2014-117744,Furniture,12-02-2014,5,58
US-2014-117744,Office Supplies,12-02-2014,7,16
US-2014-117744,Furniture,12-02-2014,5,40
CA-2014-125514,Office Supplies,9/21/2014,2,26
CA-2014-125514,Office Supplies,9/21/2014,3,36
CA-2014-125514,Office Supplies,9/21/2014,1,6
CA-2014-154599,Technology,04-12-2014,14,1075
CA-2014-154599,Technology,04-12-2014,4,438
CA-2014-154599,Office Supplies,04-12-2014,7,18
CA-2014-154599,Furniture,04-12-2014,3,308
CA-2017-158743,Office Supplies,10/20/2017,4,13
CA-2017-158743,Office Supplies,10/20/2017,2,40
CA-2017-158743,Office Supplies,10/20/2017,5,146
CA-2016-153318,Smart Phone,10/25/2016,5,784
US-2015-110163,Office Supplies,11-01-2015,1,8
CA-2017-143329,Furniture,11-03-2017,3,41
CA-2015-159380,Office Supplies,05-12-2015,3,13
CA-2015-159380,Office Supplies,05-12-2015,6,26
CA-2015-122623,Furniture,09-07-2015,2,48
CA-2015-148635,Office Supplies,7/25/2015,2,9
CA-2015-148635,Office Supplies,7/25/2015,2,13
CA-2015-148635,Furniture,7/25/2015,5,705
CA-2015-148635,Furniture,7/25/2015,2,562
CA-2015-135685,Office Supplies,11/16/2015,9,180
CA-2015-135685,Furniture,11/16/2015,6,186
CA-2015-135685,Furniture,11/16/2015,3,214
CA-2015-135685,Smart Phone,11/16/2015,4,1000
CA-2015-135685,Furniture,11/16/2015,3,654
CA-2015-104626,Office Supplies,09-01-2015,5,115
CA-2015-104626,Furniture,09-01-2015,1,61
CA-2015-104626,Furniture,09-01-2015,2,124
CA-2015-104626,Office Supplies,09-01-2015,6,1089
CA-2016-160500,Office Supplies,05-05-2016,5,7
CA-2016-160500,Furniture,05-05-2016,3,299
CA-2017-100202,Smart Phone,12/31/2016,3,302
CA-2017-131016,Office Supplies,9/18/2017,2,9
CA-2017-131016,Office Supplies,9/18/2017,2,48
US-2014-112914,Office Supplies,9/25/2014,8,34
US-2014-112914,Furniture,9/25/2014,2,301
US-2014-112914,Office Supplies,9/25/2014,2,3
US-2014-112914,Office Supplies,9/25/2014,2,3
CA-2016-124149,Office Supplies,4/23/2016,6,108
CA-2016-124149,Office Supplies,4/23/2016,5,56
CA-2016-124149,Office Supplies,4/23/2016,2,78
CA-2014-148915,Office Supplies,11-01-2014,5,444
CA-2014-148915,Technology,11-01-2014,3,156
CA-2017-134649,Office Supplies,1/26/2017,7,15
CA-2017-134649,Office Supplies,1/26/2017,2,7
CA-2017-110842,Office Supplies,11-11-2017,1,11
CA-2017-110842,Office Supplies,11-11-2017,3,19
CA-2017-110842,Office Supplies,11-11-2017,5,122
CA-2016-147368,Technology,06-09-2016,2,696
US-2015-104185,Office Supplies,09-03-2015,1,120
US-2014-125521,Furniture,3/14/2014,4,1140
US-2017-135062,Office Supplies,8/31/2017,7,230
CA-2017-135650,Office Supplies,3/23/2017,2,144
CA-2017-112865,Smart Phone,5/18/2017,3,36
US-2016-162852,Furniture,12/27/2016,8,845
CA-2017-138163,Office Supplies,11/17/2017,3,51
CA-2017-152093,Office Supplies,09-10-2017,3,763
CA-2017-157854,Furniture,04-08-2017,6,56
CA-2017-157854,Office Supplies,04-08-2017,3,2691
CA-2016-123617,Office Supplies,11/28/2016,6,7
US-2016-128293,Office Supplies,06-02-2016,1,65
CA-2017-107342,Office Supplies,12/17/2017,4,28
CA-2016-136371,Furniture,3/19/2016,1,15
CA-2016-136371,Furniture,3/19/2016,4,20
CA-2017-137344,Office Supplies,8/20/2017,3,40
CA-2017-169810,Office Supplies,7/25/2017,7,20
CA-2016-128594,Furniture,8/26/2016,4,1603
CA-2016-154690,Furniture,8/15/2016,2,225
CA-2017-138975,Smart Phone,5/19/2017,4,68
CA-2017-138975,Smart Phone,5/19/2017,3,378
CA-2017-138975,Furniture,5/19/2017,9,1629
CA-2017-138975,Office Supplies,5/19/2017,7,287
CA-2017-106537,Office Supplies,08-12-2017,4,21
US-2017-103828,Office Supplies,8/13/2017,3,31
US-2017-103828,Office Supplies,8/13/2017,7,84
US-2017-103828,Office Supplies,8/13/2017,3,60
US-2017-103828,Office Supplies,8/13/2017,4,32
CA-2016-115588,Office Supplies,11-10-2016,5,15
CA-2016-115588,Office Supplies,11-10-2016,3,39
CA-2017-143861,Furniture,06-12-2017,2,17
CA-2014-148040,Office Supplies,3/22/2014,3,74
CA-2014-148040,Furniture,3/22/2014,3,314
CA-2017-135167,Office Supplies,6/15/2017,1,4
CA-2017-137022,Office Supplies,11/16/2017,8,811
US-2017-102638,Office Supplies,12/29/2017,3,6
US-2016-167339,Furniture,1/21/2016,2,154
US-2016-167339,Furniture,1/21/2016,7,1013
CA-2016-152072,Office Supplies,1/15/2016,2,52
CA-2016-152072,Office Supplies,1/15/2016,2,5
CA-2016-152072,Smart Phone,1/15/2016,3,255
CA-2016-102932,Office Supplies,9/19/2016,6,25
CA-2016-102932,Office Supplies,9/19/2016,3,28
CA-2014-165540,Office Supplies,2/21/2014,5,9
CA-2016-130799,Furniture,11-11-2016,4,7
CA-2016-164483,Office Supplies,1/30/2016,2,17
US-2016-159856,Furniture,10/18/2016,5,308
CA-2017-102099,Office Supplies,12/18/2017,3,7
CA-2017-102099,Office Supplies,12/18/2017,2,13
CA-2017-102099,Office Supplies,12/18/2017,5,32
CA-2017-164049,Office Supplies,11-02-2017,5,24
CA-2014-142727,Furniture,4/29/2014,2,52
CA-2014-142727,Office Supplies,4/29/2014,3,18
CA-2017-139913,Office Supplies,10/23/2017,2,12
CA-2017-139913,Office Supplies,10/23/2017,5,26
CA-2017-139913,Furniture,10/23/2017,11,69
CA-2017-139913,Smart Phone,10/23/2017,3,36
CA-2014-169033,Office Supplies,3/30/2014,5,50
US-2016-164630,Technology,01-04-2016,4,960
US-2015-114839,Furniture,4/26/2015,2,408
CA-2015-166464,Technology,09-12-2015,2,480
CA-2015-166464,Office Supplies,09-12-2015,4,13
CA-2017-124898,Office Supplies,09-11-2017,7,185
CA-2016-164035,Office Supplies,06-12-2016,5,23
CA-2016-153577,Office Supplies,6/27/2016,7,37
CA-2016-153577,Furniture,6/27/2016,3,540
CA-2014-127586,Office Supplies,9/26/2014,2,310
CA-2017-121615,Office Supplies,11-03-2017,2,9
CA-2017-121615,Office Supplies,11-03-2017,5,52
CA-2017-121615,Office Supplies,11-03-2017,3,15
CA-2017-166415,Office Supplies,2/19/2017,3,11
CA-2015-118444,Office Supplies,11-05-2015,4,387
CA-2014-113929,Office Supplies,6/16/2014,5,41
CA-2014-113929,Office Supplies,6/16/2014,4,35
CA-2014-113929,Office Supplies,6/16/2014,3,40
CA-2015-134747,Technology,10-12-2015,3,136
CA-2015-134747,Office Supplies,10-12-2015,2,13
CA-2015-134747,Technology,10-12-2015,4,264
CA-2017-155047,Office Supplies,8/27/2017,1,6
CA-2016-160129,Office Supplies,11/23/2016,5,16
CA-2016-160129,Furniture,11/23/2016,2,14
CA-2016-160129,Furniture,11/23/2016,7,70
CA-2017-164329,Office Supplies,1/30/2017,2,129
US-2015-141453,Office Supplies,11/30/2015,3,4
CA-2014-156993,Office Supplies,6/28/2014,1,6
CA-2014-157721,Office Supplies,09-02-2014,1,20
CA-2014-157721,Furniture,09-02-2014,1,71
CA-2017-128629,Furniture,07-10-2017,3,19
CA-2017-158106,Office Supplies,06-04-2017,3,9
US-2017-120390,Office Supplies,10/19/2017,4,1633
CA-2017-143434,Furniture,11/18/2017,4,20
CA-2015-168564,Office Supplies,08-08-2015,2,7
CA-2015-168564,Office Supplies,08-08-2015,2,7
CA-2015-168564,Furniture,08-08-2015,1,145
US-2016-169040,Technology,12-06-2016,1,157
US-2016-169040,Technology,12-06-2016,3,432
US-2016-169040,Office Supplies,12-06-2016,1,36
US-2016-169040,Office Supplies,12-06-2016,7,47
US-2016-169040,Office Supplies,12-06-2016,7,248
US-2016-169040,Office Supplies,12-06-2016,5,190
US-2016-169040,Office Supplies,12-06-2016,3,60
CA-2017-155880,Furniture,3/25/2017,1,91
CA-2017-155880,Furniture,3/25/2017,7,1527
CA-2017-155880,Furniture,3/25/2017,3,369
CA-2017-126242,Office Supplies,11/19/2017,9,305
CA-2017-126242,Furniture,11/19/2017,1,19
CA-2016-166443,Furniture,11-04-2016,7,38
CA-2017-169859,Furniture,12/14/2017,3,26
CA-2017-169859,Office Supplies,12/14/2017,14,65
CA-2017-169859,Office Supplies,12/14/2017,5,44
CA-2017-134915,Technology,11-12-2017,4,42
CA-2017-134915,Office Supplies,11-12-2017,5,23
CA-2017-134915,Furniture,11-12-2017,2,114
CA-2017-134915,Furniture,11-12-2017,2,114
CA-2017-134915,Technology,11-12-2017,2,8
CA-2017-134915,Technology,11-12-2017,2,672
CA-2016-153353,Smart Phone,8/18/2016,1,40
CA-2017-123638,Furniture,6/27/2017,3,192
CA-2017-168900,Office Supplies,05-04-2017,1,2
CA-2015-158456,Office Supplies,12/24/2015,4,20
CA-2015-158456,Office Supplies,12/24/2015,4,46
CA-2017-143665,Office Supplies,4/26/2017,3,20
CA-2017-143665,Office Supplies,4/26/2017,8,39
CA-2017-137428,Furniture,12/16/2017,2,82
CA-2017-137428,Furniture,12/16/2017,2,97
CA-2017-137428,Office Supplies,12/16/2017,5,24
CA-2017-137428,Furniture,12/16/2017,2,19
CA-2014-162866,Furniture,12/27/2014,6,33
CA-2014-162866,Office Supplies,12/27/2014,4,30
CA-2017-167941,Office Supplies,11-06-2017,3,500
CA-2017-167941,Office Supplies,11-06-2017,6,31
CA-2017-167941,Office Supplies,11-06-2017,8,13
CA-2017-167941,Furniture,11-06-2017,2,28
CA-2017-167941,Office Supplies,11-06-2017,4,259
CA-2017-111808,Office Supplies,12/16/2017,5,11
CA-2015-137512,Furniture,05-07-2015,2,244
CA-2015-137512,Office Supplies,05-07-2015,4,16
CA-2017-139773,Furniture,12-04-2017,7,189
CA-2017-134607,Office Supplies,10-03-2017,2,23
CA-2014-109232,Furniture,1/13/2014,6,546
CA-2015-139850,Office Supplies,06-12-2015,4,21
CA-2015-139850,Furniture,06-12-2015,2,43
CA-2014-131310,Furniture,07-12-2014,4,123
CA-2014-131310,Office Supplies,07-12-2014,4,11
US-2014-112872,Office Supplies,12-06-2014,3,53
US-2014-112872,Furniture,12-06-2014,1,275
CA-2016-139269,Furniture,5/25/2016,4,25
CA-2016-139269,Office Supplies,5/25/2016,2,19
CA-2016-139269,Office Supplies,5/25/2016,9,1268
CA-2016-139010,Smart Phone,2/21/2016,1,13
CA-2016-139010,Office Supplies,2/21/2016,4,19
CA-2016-139010,Office Supplies,2/21/2016,5,449
CA-2016-139010,Office Supplies,2/21/2016,7,31
CA-2016-134376,Office Supplies,10-02-2016,3,61
CA-2017-147291,Office Supplies,03-11-2017,4,896
CA-2016-112893,Office Supplies,09-09-2016,4,55
US-2014-150532,Office Supplies,7/14/2014,5,56
CA-2014-138317,Office Supplies,6/21/2014,4,25
CA-2014-138317,Furniture,6/21/2014,1,4
CA-2014-138317,Smart Phone,6/21/2014,4,96
CA-2014-138317,Smart Phone,6/21/2014,3,207
CA-2014-138317,Office Supplies,6/21/2014,2,44
CA-2014-138317,Office Supplies,6/21/2014,2,9
CA-2015-130610,Office Supplies,07-05-2015,5,19
CA-2017-104381,Office Supplies,12/16/2017,4,33
CA-2016-131499,Office Supplies,09-08-2016,1,207
CA-2014-148761,Office Supplies,5/17/2014,3,92
CA-2017-116519,Office Supplies,10/13/2017,5,905
CA-2014-130729,Office Supplies,10/24/2014,3,34
CA-2016-124772,Furniture,12-05-2016,3,192
CA-2016-115525,Office Supplies,7/25/2016,5,244
CA-2017-134845,Office Supplies,4/17/2017,5,12
CA-2017-134845,Smart Phone,4/17/2017,5,2550
CA-2017-134845,Office Supplies,4/17/2017,2,22
CA-2017-134845,Office Supplies,4/17/2017,6,9
CA-2017-134845,Office Supplies,4/17/2017,4,21
US-2015-138919,Furniture,9/17/2015,2,344
US-2016-160528,Office Supplies,8/23/2016,8,727
US-2016-160528,Furniture,8/23/2016,3,23
US-2016-160528,Smart Phone,8/23/2016,7,666
CA-2015-123568,Office Supplies,11-08-2015,3,5
CA-2015-123568,Office Supplies,11-08-2015,3,93
CA-2015-123568,Furniture,11-08-2015,3,67
CA-2015-123568,Office Supplies,11-08-2015,5,92
CA-2017-124674,Furniture,11/17/2017,2,328
CA-2015-164441,Office Supplies,11-08-2015,11,52
CA-2015-164441,Office Supplies,11-08-2015,3,18
CA-2017-169054,Furniture,4/22/2017,3,254
CA-2014-106719,Office Supplies,8/24/2014,2,8
CA-2017-116855,Furniture,12/17/2017,5,505
US-2016-164189,Smart Phone,3/24/2016,4,403
CA-2015-168480,Furniture,9/21/2015,4,194
CA-2015-168480,Office Supplies,9/21/2015,1,26
US-2016-114293,Furniture,11/21/2016,4,195
CA-2017-134173,Office Supplies,9/16/2017,4,21
US-2015-123960,Technology,06-11-2015,6,54
US-2015-123960,Office Supplies,06-11-2015,7,36
US-2015-123960,Office Supplies,06-11-2015,2,56
US-2015-123960,Office Supplies,06-11-2015,5,32
US-2015-123960,Furniture,06-11-2015,2,29
CA-2017-101749,Furniture,10-03-2017,3,171
US-2016-147991,Furniture,05-05-2016,5,17
CA-2017-149559,Office Supplies,09-11-2017,2,13
CA-2017-149559,Office Supplies,09-11-2017,2,22
CA-2017-149559,Furniture,09-11-2017,8,2054
CA-2015-135174,Smart Phone,4/30/2015,5,1023
CA-2017-125290,Office Supplies,11-06-2017,5,14
CA-2017-125290,Office Supplies,11-06-2017,1,26
CA-2014-137351,Office Supplies,9/30/2014,7,43
CA-2017-121419,Furniture,04-02-2017,2,412
CA-2017-121419,Technology,04-02-2017,4,360
US-2017-148054,Furniture,10-06-2017,2,42
US-2017-148054,Office Supplies,10-06-2017,4,228
US-2017-148054,Office Supplies,10-06-2017,2,38
CA-2016-128517,Technology,04-09-2016,2,518
CA-2016-128517,Office Supplies,04-09-2016,2,5
US-2015-100377,Smart Phone,8/28/2015,5,2800
CA-2017-131492,Office Supplies,10/19/2017,2,9
CA-2017-131492,Office Supplies,10/19/2017,10,32
CA-2017-131492,Furniture,10/19/2017,2,31
CA-2017-131492,Furniture,10/19/2017,2,24
CA-2016-144554,Technology,11-07-2016,3,120
CA-2017-127621,Office Supplies,03-03-2017,8,27
CA-2015-145184,Smart Phone,11/27/2015,3,84
CA-2015-145184,Smart Phone,11/27/2015,3,105
CA-2017-106859,Office Supplies,3/13/2017,8,91
CA-2017-106859,Smart Phone,3/13/2017,8,141
CA-2017-106859,Smart Phone,3/13/2017,5,215
CA-2017-106859,Office Supplies,3/13/2017,7,45
CA-2017-106859,Office Supplies,3/13/2017,6,288
US-2017-120089,Office Supplies,11/30/2017,4,664
CA-2014-119375,Office Supplies,11/17/2014,7,2934
CA-2014-119375,Furniture,11/17/2014,3,124
CA-2014-119375,Office Supplies,11/17/2014,5,58
CA-2016-125206,Office Supplies,01-03-2016,2,114
CA-2015-126137,Furniture,10-03-2015,2,121
CA-2014-143903,Office Supplies,7/20/2014,3,343
CA-2014-143903,Furniture,7/20/2014,5,17
CA-2014-143903,Furniture,7/20/2014,2,981
CA-2014-104780,Office Supplies,5/21/2014,8,32
CA-2017-101182,Office Supplies,09-04-2017,2,13
CA-2017-101182,Technology,09-04-2017,3,43
US-2017-132297,Office Supplies,5/27/2017,2,58
US-2017-132297,Smart Phone,5/27/2017,3,540
CA-2014-100328,Office Supplies,1/28/2014,1,4
CA-2017-118773,Office Supplies,02-09-2017,4,253
CA-2017-118773,Technology,02-09-2017,2,128
CA-2017-118773,Furniture,02-09-2017,2,4
CA-2017-118773,Office Supplies,02-09-2017,2,13
US-2017-159205,Furniture,3/31/2017,5,61
US-2017-159205,Smart Phone,3/31/2017,7,672
CA-2016-112123,Office Supplies,03-03-2016,7,448
CA-2016-112123,Technology,03-03-2016,5,480
CA-2016-112123,Office Supplies,03-03-2016,3,166
CA-2015-114468,Office Supplies,8/23/2015,4,32
CA-2015-114468,Office Supplies,8/23/2015,2,10
CA-2015-114468,Office Supplies,8/23/2015,8,12
CA-2015-114468,Office Supplies,8/23/2015,2,6
CA-2017-135692,Office Supplies,4/27/2017,4,33
CA-2017-135692,Furniture,4/27/2017,4,220
CA-2017-131233,Office Supplies,4/14/2017,3,11
CA-2017-131233,Furniture,4/14/2017,3,242
CA-2017-119578,Office Supplies,12/22/2017,6,695
CA-2017-119578,Furniture,12/22/2017,1,221
CA-2016-124562,Office Supplies,12-08-2016,7,13
US-2017-140074,Office Supplies,3/23/2017,6,26
CA-2016-103037,Office Supplies,7/25/2016,4,16
CA-2017-127460,Office Supplies,07-10-2017,6,298
CA-2016-121671,Office Supplies,7/17/2016,3,22
CA-2016-121671,Office Supplies,7/17/2016,3,243
CA-2016-121671,Office Supplies,7/17/2016,1,8
CA-2016-121671,Office Supplies,7/17/2016,8,52
CA-2016-121671,Office Supplies,7/17/2016,1,265
CA-2016-150350,Smart Phone,8/23/2016,3,838
CA-2016-150350,Office Supplies,8/23/2016,5,136
CA-2016-150350,Office Supplies,8/23/2016,6,35
CA-2016-150350,Furniture,8/23/2016,6,533
CA-2016-150350,Office Supplies,8/23/2016,5,43
CA-2016-150350,Office Supplies,8/23/2016,4,16
CA-2015-121720,Furniture,06-11-2015,5,1124
CA-2015-121720,Technology,06-11-2015,2,250
CA-2015-121720,Furniture,06-11-2015,3,49
CA-2015-121720,Office Supplies,06-11-2015,2,61
CA-2015-121720,Office Supplies,06-11-2015,5,79
CA-2015-121720,Office Supplies,06-11-2015,2,4
CA-2015-121720,Office Supplies,06-11-2015,2,1037
CA-2015-121720,Office Supplies,06-11-2015,4,564
CA-2017-149895,Technology,09-08-2017,2,259
CA-2017-147564,Office Supplies,10-02-2017,4,49
CA-2014-136399,Furniture,12/16/2014,2,44
CA-2014-136399,Furniture,12/16/2014,2,242
CA-2014-136399,Smart Phone,12/16/2014,5,395
CA-2014-136399,Smart Phone,12/16/2014,4,627
CA-2014-107916,Furniture,8/24/2014,2,13
CA-2014-107916,Office Supplies,8/24/2014,3,13
CA-2017-164168,Office Supplies,11-12-2017,5,31
CA-2017-164168,Office Supplies,11-12-2017,3,78
CA-2017-164168,Technology,11-12-2017,1,68
CA-2017-164168,Office Supplies,11-12-2017,2,12
CA-2017-164168,Technology,11-12-2017,2,45
CA-2017-164168,Furniture,11-12-2017,3,23
CA-2015-112557,Office Supplies,4/25/2015,3,206
US-2014-122959,Office Supplies,12-12-2014,2,210
CA-2017-162572,Smart Phone,9/25/2017,5,120
CA-2017-162572,Office Supplies,9/25/2017,6,11
US-2016-148110,Furniture,09-05-2016,7,348
CA-2017-131828,Furniture,02-11-2017,4,963
CA-2017-131828,Technology,02-11-2017,3,89
CA-2014-109218,Office Supplies,6/30/2014,5,32
CA-2016-120558,Office Supplies,06-07-2016,5,32
US-2014-109036,Office Supplies,12/20/2014,3,31
CA-2015-147830,Smart Phone,12/15/2015,6,2025
CA-2015-147830,Smart Phone,12/15/2015,2,1800
CA-2015-147830,Smart Phone,12/15/2015,2,102
CA-2015-147830,Furniture,12/15/2015,7,263
CA-2017-150497,Office Supplies,7/20/2017,2,736
CA-2014-128986,Office Supplies,08-03-2014,3,93
CA-2015-139584,Furniture,8/24/2015,2,284
CA-2015-139584,Smart Phone,8/24/2015,2,26
US-2016-162677,Office Supplies,3/26/2016,5,68
US-2016-162677,Smart Phone,3/26/2016,3,120
US-2014-150924,Office Supplies,09-12-2014,5,5
CA-2014-153969,Office Supplies,9/21/2014,2,16
CA-2014-153969,Office Supplies,9/21/2014,5,78
CA-2014-153969,Office Supplies,9/21/2014,3,60
CA-2014-153969,Office Supplies,9/21/2014,9,39
CA-2014-153969,Smart Phone,9/21/2014,2,240
CA-2014-153969,Office Supplies,9/21/2014,3,19
CA-2016-146682,Furniture,10/29/2016,5,67
CA-2016-138695,Furniture,5/28/2016,8,390
CA-2016-138695,Office Supplies,5/28/2016,13,62
CA-2017-107461,Office Supplies,12/21/2017,6,24
US-2016-133879,Office Supplies,3/21/2016,2,3
US-2016-133879,Furniture,3/21/2016,5,528
US-2016-133879,Office Supplies,3/21/2016,3,13
CA-2017-157483,Office Supplies,11-11-2017,7,182
US-2017-132059,Furniture,9/23/2017,2,181
US-2017-132059,Smart Phone,9/23/2017,2,48
CA-2017-122280,Office Supplies,09-10-2017,2,19
CA-2017-105235,Furniture,12-05-2017,3,21
CA-2017-105235,Furniture,12-05-2017,2,59
CA-2017-105235,Office Supplies,12-05-2017,5,255
CA-2017-152912,Office Supplies,11-09-2017,2,10
CA-2017-152912,Technology,11-09-2017,3,827
CA-2017-152912,Office Supplies,11-09-2017,9,1633
CA-2017-152912,Office Supplies,11-09-2017,3,544
CA-2014-123498,Office Supplies,11-07-2014,3,26
CA-2014-123498,Office Supplies,11-07-2014,3,74
CA-2017-159352,Technology,03-12-2017,7,70
US-2017-146416,Office Supplies,10/20/2017,1,4
US-2017-146416,Office Supplies,10/20/2017,4,21
US-2015-163783,Office Supplies,12/27/2015,3,13
CA-2017-123981,Technology,10-02-2017,1,66
CA-2017-158953,Office Supplies,06-04-2017,7,6
CA-2014-165428,Office Supplies,09-01-2014,3,4
CA-2014-165428,Office Supplies,09-01-2014,6,31
CA-2016-169026,Office Supplies,08-08-2016,3,23
CA-2017-109750,Smart Phone,7/22/2017,3,30
CA-2015-149384,Office Supplies,07-10-2015,3,3
CA-2014-131527,Technology,12-01-2014,4,96
CA-2017-164000,Office Supplies,12/18/2017,7,19
CA-2014-164224,Furniture,5/18/2014,3,149
CA-2014-164224,Office Supplies,5/18/2014,4,16
CA-2014-158372,Technology,11-10-2014,8,602
CA-2014-158372,Technology,11-10-2014,1,11
CA-2014-158372,Furniture,11-10-2014,2,40
CA-2014-158372,Office Supplies,11-10-2014,8,62
CA-2014-158372,Furniture,11-10-2014,5,53
CA-2014-158372,Office Supplies,11-10-2014,8,40
CA-2016-108882,Technology,01-09-2016,5,350
CA-2016-108882,Technology,01-09-2016,9,378
US-2017-108245,Office Supplies,9/22/2017,3,13
US-2017-108245,Office Supplies,9/22/2017,7,11
CA-2014-142314,Office Supplies,12/23/2014,11,207
CA-2016-132409,Office Supplies,5/26/2016,1,2
CA-2016-132409,Office Supplies,5/26/2016,2,35
CA-2017-150189,Office Supplies,07-08-2017,6,75
CA-2014-114433,Smart Phone,5/13/2014,3,150
CA-2017-104640,Office Supplies,11-10-2017,3,931
CA-2017-104640,Technology,11-10-2017,2,431
US-2015-137008,Office Supplies,10-02-2015,5,95
US-2015-137008,Office Supplies,10-02-2015,4,51
US-2015-137008,Technology,10-02-2015,1,90
CA-2014-108189,Office Supplies,10-02-2014,2,9
